SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,DestListVersion,LastUsedEntryNumber,MRU,EntryNumber,CreationTime,LastModified,Hostname,MacAddress,Path,InteractionCount,PinStatus,FileBirthDroid,FileDroid,VolumeBirthDroid,VolumeDroid,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments,Notes
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2018-04-02 01:10:19,2018-04-06 08:29:08,2021-01-17 15:28:45,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,4,2,2,2018-03-30 05:03:09,2018-04-02 01:12:41,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Desktop\HoldMyTidePod.jpg,1,False,a3ad730c-33d7-11e8-9b15-28e347017777,a3ad730c-33d7-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-30 03:29:20,2018-03-30 03:29:20,2018-03-30 03:29:02,43525,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Desktop\HoldMyTidePod.jpg,,My Computer\C:\Users\jcloudy\Desktop\HoldMyTidePod.jpg,0x22CF1,0x7,desktop-pm6c56d,28:e3:47:01:77:77,2018-03-30 05:03:09,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\a52b0784bd667468.automaticDestinations-ms,2018-04-02 01:10:19,2018-04-06 08:29:08,2021-01-17 15:28:45,a52b0784bd667468,Photos Microsoft 16.526.11220.0 (Windows 10),4,4,3,1,2018-03-30 05:03:09,2018-04-02 01:10:19,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Desktop\DeathToll.jpg,1,False,a3ad72e9-33d7-11e8-9b15-28e347017777,a3ad72e9-33d7-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-31 04:16:22,2018-03-31 04:16:22,2018-03-31 04:16:11,61596,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Desktop\DeathToll.jpg,,My Computer\C:\Users\jcloudy\Desktop\DeathToll.jpg,0xA55D,0x6,desktop-pm6c56d,28:e3:47:01:77:77,2018-03-30 05:03:09,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\b8ab77100df80ab2.automaticDestinations-ms,2018-04-06 12:27:07,2018-04-06 12:27:07,2021-01-17 15:28:45,b8ab77100df80ab2,Microsoft Office Excel x64,4,1,0,1,2018-04-06 07:50:45,2018-04-06 12:27:07,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Downloads\rootkey.csv,1,False,36c21b6d-396f-11e8-9b15-28e347017777,36c21b6d-396f-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-27 23:59:20,2018-03-27 23:59:20,2018-03-27 23:59:20,90,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Downloads\rootkey.csv,,My Computer\C:\Users\jcloudy\Downloads\rootkey.csv,0x22044,0x11,desktop-pm6c56d,28:e3:47:01:77:77,2018-04-06 07:50:45,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\d00655d2aa12ff6d.automaticDestinations-ms,2018-04-04 04:56:19,2018-04-04 05:00:30,2021-01-17 15:28:45,d00655d2aa12ff6d,Microsoft PowerPoint 2016 64-bit,4,1,0,1,2018-03-30 05:03:09,2018-04-04 05:00:30,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Desktop\Operation 2nd Hand Smoke.pptx,2,False,a3ad7741-33d7-11e8-9b15-28e347017777,a3ad7741-33d7-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-04-04 04:56:19,2018-04-04 04:56:19,2018-04-04 04:56:19,3853056,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Desktop\Operation 2nd Hand Smoke.pptx,,My Computer\Desktop\Operation 2nd Hand Smoke.pptx,0x2355F,0x4,desktop-pm6c56d,28:e3:47:01:77:77,2018-03-30 05:03:09,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-03-27 09:21:10,2018-04-06 12:27:08,2021-01-17 15:28:45,f01b4d95cf55d32a,Windows Explorer Windows 8.1.,4,7,0,2,2018-03-27 12:13:12,2018-04-06 12:27:07,desktop-pm6c56d,ec:f4:bb:48:7f:ed,knownfolder:{374DE290-123F-4565-9164-39C4925E467B} ==> Downloads,7,True,3869c1cf-31b8-11e8-9b12-ecf4bb487fed,3869c1cf-31b8-11e8-9b12-ecf4bb487fed,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-27 09:18:58,2018-04-06 08:30:22,2018-04-06 08:30:22,65536,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Downloads,,My Computer\Downloads,,,desktop-pm6c56d,ec:f4:bb:48:7f:ed,2018-03-27 12:13:12,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-03-27 09:21:10,2018-04-06 12:27:08,2021-01-17 15:28:45,f01b4d95cf55d32a,Windows Explorer Windows 8.1.,4,7,1,1,2018-03-27 12:13:12,2018-04-06 08:29:54,desktop-pm6c56d,ec:f4:bb:48:7f:ed,knownfolder:{754AC886-DF64-4CBA-86B5-F7FBF4FBCEF5} ==> ThisPCDesktopFolder,57,True,3869c1ce-31b8-11e8-9b12-ecf4bb487fed,3869c1ce-31b8-11e8-9b12-ecf4bb487fed,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-27 09:18:58,2018-04-06 08:29:54,2018-04-06 08:29:54,8192,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Desktop,,My Computer\Desktop,,,desktop-pm6c56d,ec:f4:bb:48:7f:ed,2018-03-27 12:13:12,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-03-27 09:21:10,2018-04-06 12:27:08,2021-01-17 15:28:45,f01b4d95cf55d32a,Windows Explorer Windows 8.1.,4,7,2,7,2018-03-30 05:03:09,2018-04-04 05:32:30,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Dropbox,2,False,a3ad7399-33d7-11e8-9b15-28e347017777,a3ad7399-33d7-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-28 00:06:27,2018-04-04 05:32:30,2018-04-04 05:32:30,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Dropbox,,My Computer\C:\Users\jcloudy\Dropbox,0x220D0,0x3,desktop-pm6c56d,28:e3:47:01:77:77,2018-03-30 05:03:09,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-03-27 09:21:10,2018-04-06 12:27:08,2021-01-17 15:28:45,f01b4d95cf55d32a,Windows Explorer Windows 8.1.,4,7,3,6,2018-03-27 21:45:39,2018-04-04 05:32:03,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Box Sync,2,False,30d240b6-3208-11e8-9b15-28e347017777,30d240b6-3208-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-28 00:53:56,2018-04-04 05:32:03,2018-04-04 05:32:03,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Box Sync,,My Computer\C:\Users\jcloudy\Box Sync,0x225EE,0x2,desktop-pm6c56d,28:e3:47:01:77:77,2018-03-27 21:45:39,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-03-27 09:21:10,2018-04-06 12:27:08,2021-01-17 15:28:45,f01b4d95cf55d32a,Windows Explorer Windows 8.1.,4,7,4,5,2018-03-27 21:45:39,2018-04-04 05:31:54,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Google Drive,2,True,30d23f61-3208-11e8-9b15-28e347017777,30d23f61-3208-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-28 00:43:22,2018-04-04 05:31:54,2018-04-04 05:31:54,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Google Drive,,My Computer\C:\Users\jcloudy\Google Drive,0x22248,0x20,desktop-pm6c56d,28:e3:47:01:77:77,2018-03-27 21:45:39,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-03-27 09:21:10,2018-04-06 12:27:08,2021-01-17 15:28:45,f01b4d95cf55d32a,Windows Explorer Windows 8.1.,4,7,5,4,2018-03-27 12:13:12,2018-03-27 09:21:10,desktop-pm6c56d,ec:f4:bb:48:7f:ed,knownfolder:{33E28130-4E1E-4676-835A-98395C3BC3BB} ==> Pictures,3,True,3869c1cb-31b8-11e8-9b12-ecf4bb487fed,3869c1cb-31b8-11e8-9b12-ecf4bb487fed,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-27 09:18:58,2018-03-27 09:20:00,2018-03-27 09:20:00,0,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Pictures,,My Computer\Pictures,,,desktop-pm6c56d,ec:f4:bb:48:7f:ed,2018-03-27 12:13:12,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f01b4d95cf55d32a.automaticDestinations-ms,2018-03-27 09:21:10,2018-04-06 12:27:08,2021-01-17 15:28:45,f01b4d95cf55d32a,Windows Explorer Windows 8.1.,4,7,6,3,2018-03-27 12:13:12,2018-03-27 09:21:10,desktop-pm6c56d,ec:f4:bb:48:7f:ed,knownfolder:{FDD39AD0-238F-46AF-ADB4-6C85480369C7} ==> Documents,3,True,3869c1ca-31b8-11e8-9b12-ecf4bb487fed,3869c1ca-31b8-11e8-9b12-ecf4bb487fed,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-27 09:18:58,2018-03-27 09:20:00,2018-03-27 09:20:00,4096,,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Documents,,My Computer\Documents,,,desktop-pm6c56d,ec:f4:bb:48:7f:ed,2018-03-27 12:13:12,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f18460fded109990.automaticDestinations-ms,2018-03-27 09:27:12,2018-03-27 23:39:13,2021-01-17 15:28:45,f18460fded109990,Unknown AppId,4,2,0,2,,2018-03-27 23:39:13,,,ms-settings:defaultapps,1,False,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-settings:defaultapps,,,,,,PropertyStoreDataBlock,,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\f18460fded109990.automaticDestinations-ms,2018-03-27 09:27:12,2018-03-27 23:39:13,2021-01-17 15:28:45,f18460fded109990,Unknown AppId,4,2,1,1,,2018-03-27 09:27:12,,,ms-settings:windowsupdate,1,False,,,,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\ms-settings:windowsupdate,,,,,,PropertyStoreDataBlock,,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\fb3b0dbfee58fac8.automaticDestinations-ms,2018-03-30 02:16:48,2018-04-05 08:32:48,2021-01-17 15:28:45,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,4,4,0,1,2018-03-27 21:45:39,2018-04-05 08:32:48,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Desktop\Planning.docx,13,False,30d25ee0-3208-11e8-9b15-28e347017777,30d25ee0-3208-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-30 02:16:48,2018-03-30 02:16:49,2018-03-30 02:16:49,11682,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Desktop\Planning.docx,,My Computer\Desktop\Planning.docx,0x221F0,0x5,desktop-pm6c56d,28:e3:47:01:77:77,2018-03-27 21:45:39,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\fb3b0dbfee58fac8.automaticDestinations-ms,2018-03-30 02:16:48,2018-04-05 08:32:48,2021-01-17 15:28:45,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,4,4,1,4,2018-04-04 06:24:29,2018-04-05 02:41:01,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Desktop\Cloudy thoughts (4apr).docx,2,False,d4a335cc-37d0-11e8-9b15-28e347017777,d4a335cc-37d0-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-04-05 02:39:29,2018-04-05 02:39:30,2018-04-05 02:39:30,12547,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Desktop\Cloudy thoughts (4apr).docx,,My Computer\Desktop\Cloudy thoughts (4apr).docx,0x21C18,0x7,desktop-pm6c56d,28:e3:47:01:77:77,2018-04-04 06:24:29,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\fb3b0dbfee58fac8.automaticDestinations-ms,2018-03-30 02:16:48,2018-04-05 08:32:48,2021-01-17 15:28:45,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,4,4,2,2,2018-03-27 21:45:39,2018-04-04 05:11:46,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Desktop\AIRPORT INFORMATION.docx,12,False,30d25f11-3208-11e8-9b15-28e347017777,30d25f11-3208-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-03-30 02:29:57,2018-03-30 02:29:57,2018-03-30 02:29:57,11802,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Desktop\AIRPORT INFORMATION.docx,,My Computer\Desktop\AIRPORT INFORMATION.docx,0x22812,0x7E,desktop-pm6c56d,28:e3:47:01:77:77,2018-03-27 21:45:39,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
M:\Forensics\Lone Wolf 2018\KAPE\tout\D\Users\jcloudy\AppData\Roaming\Microsoft\Windows\Recent\AutomaticDestinations\fb3b0dbfee58fac8.automaticDestinations-ms,2018-03-30 02:16:48,2018-04-05 08:32:48,2021-01-17 15:28:45,fb3b0dbfee58fac8,Microsoft Word 2016 64-bit,4,4,3,3,2018-03-30 05:03:09,2018-04-03 06:11:21,desktop-pm6c56d,28:e3:47:01:77:77,C:\Users\jcloudy\Desktop\The Cloudy Manifesto.docx,2,False,a3ad7385-33d7-11e8-9b15-28e347017777,a3ad7385-33d7-11e8-9b15-28e347017777,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,bc7539be-7b5b-4e04-9f8d-1c0d9b3aff21,2018-04-02 01:35:27,2018-04-02 01:35:27,2018-04-02 01:35:27,816313,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),AA920881,,C:\Users\jcloudy\Desktop\The Cloudy Manifesto.docx,,My Computer\Desktop\The Cloudy Manifesto.docx,0x21337,0x4,desktop-pm6c56d,28:e3:47:01:77:77,2018-03-30 05:03:09,"TrackerDataBaseBlock, PropertyStoreDataBlock",,
