Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,ConnectedTime,ConnectStartTime,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
102,2018-03-29 19:02:00,,,,UnknownOrUserSid,,,2,1,156737,2018-03-27 23:29:42.4985515,36873771772018688,IF_TYPE_TUNNEL,0,0,
103,2018-03-29 20:03:00,,,,UnknownOrUserSid,,,2,1,160401,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
104,2018-03-29 20:03:00,,,,UnknownOrUserSid,,,2,1,160397,2018-03-27 23:29:42.4985515,36873771772018688,IF_TYPE_TUNNEL,0,0,
105,2018-03-29 21:04:00,,,,UnknownOrUserSid,,,2,1,164061,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
106,2018-03-29 21:04:00,,,,UnknownOrUserSid,,,2,1,164057,2018-03-27 23:29:42.4985515,36873771772018688,IF_TYPE_TUNNEL,0,0,
107,2018-03-29 22:05:00,,,,UnknownOrUserSid,,,2,1,167721,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
108,2018-03-29 22:05:00,,,,UnknownOrUserSid,,,2,1,167717,2018-03-27 23:29:42.4985515,36873771772018688,IF_TYPE_TUNNEL,0,0,
109,2018-03-29 23:06:00,,,,UnknownOrUserSid,,,2,1,171381,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
110,2018-03-29 23:06:00,,,,UnknownOrUserSid,,,2,1,171377,2018-03-27 23:29:42.4985515,36873771772018688,IF_TYPE_TUNNEL,0,0,
111,2018-03-30 00:07:00,,,,UnknownOrUserSid,,,2,1,175041,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
112,2018-03-30 00:07:00,,,,UnknownOrUserSid,,,2,1,175037,2018-03-27 23:29:42.4985515,36873771772018688,IF_TYPE_TUNNEL,0,0,
113,2018-03-30 01:08:00,,,,UnknownOrUserSid,,,2,1,178701,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
114,2018-03-30 01:08:00,,,,UnknownOrUserSid,,,2,1,178697,2018-03-27 23:29:42.4985515,36873771772018688,IF_TYPE_TUNNEL,0,0,
115,2018-03-30 02:09:00,,,,UnknownOrUserSid,,,2,1,182361,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
116,2018-03-30 02:09:00,,,,UnknownOrUserSid,,,2,1,182357,2018-03-27 23:29:42.4985515,36873771772018688,IF_TYPE_TUNNEL,0,0,
117,2018-03-30 03:29:00,,,,UnknownOrUserSid,,,2,1,187120,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
118,2018-03-30 03:29:00,,,,UnknownOrUserSid,,,2,1,185618,2018-03-27 23:29:42.4985515,36873771772018688,IF_TYPE_TUNNEL,0,0,
119,2018-03-30 03:29:00,,,,UnknownOrUserSid,,,2,1,35,2018-03-30 03:27:43.1324550,36873771772018688,IF_TYPE_TUNNEL,0,0,
120,2018-03-30 04:29:00,,,,UnknownOrUserSid,,,2,1,190761,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
121,2018-03-30 04:29:00,,,,UnknownOrUserSid,,,2,1,2307,2018-03-30 03:27:43.1324550,36873771772018688,IF_TYPE_TUNNEL,0,0,
122,2018-03-30 04:29:00,,,,UnknownOrUserSid,,,2,1,326,2018-03-30 04:23:33.1220585,36873771772018688,IF_TYPE_TUNNEL,0,0,
123,2018-03-30 21:10:00,,,,UnknownOrUserSid,,,2,1,250813,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
124,2018-03-30 21:10:00,,,,UnknownOrUserSid,,,2,1,3328,2018-03-30 04:23:33.1220585,36873771772018688,IF_TYPE_TUNNEL,0,0,
125,2018-03-30 21:10:00,,,,UnknownOrUserSid,,,2,1,6,2018-03-30 21:09:09.9500514,36873771772018688,IF_TYPE_TUNNEL,0,0,
126,2018-03-30 21:10:00,,,,UnknownOrUserSid,,,2,1,33,2018-03-30 21:09:19.2950136,36873771772018688,IF_TYPE_TUNNEL,0,0,
127,2018-03-31 04:13:00,,,,UnknownOrUserSid,,,2,1,276142,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
128,2018-03-31 04:13:00,,,,UnknownOrUserSid,,,2,1,891,2018-03-30 21:09:19.2950136,36873771772018688,IF_TYPE_TUNNEL,0,0,
129,2018-03-31 04:13:00,,,,UnknownOrUserSid,,,2,1,41,2018-03-31 04:11:20.5738825,36873771772018688,IF_TYPE_TUNNEL,0,0,
130,2018-03-31 05:13:00,,,,UnknownOrUserSid,,,2,1,279801,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
131,2018-03-31 05:13:00,,,,UnknownOrUserSid,,,2,1,3699,2018-03-31 04:11:20.5738825,36873771772018688,IF_TYPE_TUNNEL,0,0,
132,2018-03-31 17:41:00,,,,UnknownOrUserSid,,,2,1,324676,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
133,2018-03-31 17:41:00,,,,UnknownOrUserSid,,,2,1,4053,2018-03-31 04:11:20.5738825,36873771772018688,IF_TYPE_TUNNEL,0,0,
134,2018-03-31 18:41:00,,,,UnknownOrUserSid,,,2,1,328281,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
135,2018-03-31 18:41:00,,,,UnknownOrUserSid,,,2,1,3603,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
136,2018-03-31 19:42:00,,,,UnknownOrUserSid,,,2,1,331941,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
137,2018-03-31 19:42:00,,,,UnknownOrUserSid,,,2,1,7263,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
138,2018-03-31 20:43:00,,,,UnknownOrUserSid,,,2,1,335601,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
139,2018-03-31 20:43:00,,,,UnknownOrUserSid,,,2,1,10923,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
140,2018-03-31 21:44:00,,,,UnknownOrUserSid,,,2,1,339261,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
141,2018-03-31 21:44:00,,,,UnknownOrUserSid,,,2,1,14583,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
142,2018-03-31 22:45:00,,,,UnknownOrUserSid,,,2,1,342921,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
143,2018-03-31 22:45:00,,,,UnknownOrUserSid,,,2,1,18243,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
144,2018-03-31 23:46:00,,,,UnknownOrUserSid,,,2,1,346581,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
145,2018-03-31 23:46:00,,,,UnknownOrUserSid,,,2,1,21903,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
146,2018-04-01 00:47:00,,,,UnknownOrUserSid,,,2,1,350241,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
147,2018-04-01 00:47:00,,,,UnknownOrUserSid,,,2,1,25563,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
148,2018-04-01 01:48:00,,,,UnknownOrUserSid,,,2,1,353901,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
149,2018-04-01 01:48:00,,,,UnknownOrUserSid,,,2,1,29223,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
150,2018-04-01 02:49:00,,,,UnknownOrUserSid,,,2,1,357561,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
151,2018-04-01 02:49:00,,,,UnknownOrUserSid,,,2,1,32883,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
152,2018-04-01 03:50:00,,,,UnknownOrUserSid,,,2,1,361221,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
153,2018-04-01 03:50:00,,,,UnknownOrUserSid,,,2,1,36543,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
154,2018-04-01 04:51:00,,,,UnknownOrUserSid,,,2,1,364881,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
155,2018-04-01 04:51:00,,,,UnknownOrUserSid,,,2,1,40203,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
156,2018-04-01 05:52:00,,,,UnknownOrUserSid,,,2,1,368541,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
157,2018-04-01 05:52:00,,,,UnknownOrUserSid,,,2,1,43863,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
158,2018-04-01 06:53:00,,,,UnknownOrUserSid,,,2,1,372201,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
159,2018-04-01 06:53:00,,,,UnknownOrUserSid,,,2,1,47523,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
160,2018-04-01 07:54:00,,,,UnknownOrUserSid,,,2,1,375861,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
161,2018-04-01 07:54:00,,,,UnknownOrUserSid,,,2,1,51183,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
162,2018-04-01 08:54:00,,,,UnknownOrUserSid,,,2,1,379461,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
163,2018-04-01 08:54:00,,,,UnknownOrUserSid,,,2,1,54783,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
164,2018-04-01 09:55:00,,,,UnknownOrUserSid,,,2,1,383121,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
165,2018-04-01 09:55:00,,,,UnknownOrUserSid,,,2,1,58443,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
166,2018-04-01 22:44:00,,,,UnknownOrUserSid,,,2,1,429233,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
167,2018-04-01 22:44:00,,,,UnknownOrUserSid,,,2,1,59729,2018-03-31 17:40:56.5846797,36873771772018688,IF_TYPE_TUNNEL,0,0,
168,2018-04-02 00:54:00,,,,UnknownOrUserSid,,,2,1,437002,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
169,2018-04-03 05:59:00,,,,UnknownOrUserSid,,,2,1,541717,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
170,2018-04-04 04:31:00,,,,UnknownOrUserSid,,,2,1,622862,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
171,2018-04-04 05:31:00,,,,UnknownOrUserSid,,,2,1,626481,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
172,2018-04-04 06:31:00,,,,UnknownOrUserSid,,,2,1,630081,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
173,2018-04-04 07:32:00,,,,UnknownOrUserSid,,,2,1,633741,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
174,2018-04-04 08:33:00,,,,UnknownOrUserSid,,,2,1,637401,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
175,2018-04-04 09:34:00,,,,UnknownOrUserSid,,,2,1,641061,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
176,2018-04-04 10:35:00,,,,UnknownOrUserSid,,,2,1,644721,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
177,2018-04-04 11:36:00,,,,UnknownOrUserSid,,,2,1,648381,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
178,2018-04-04 12:37:00,,,,UnknownOrUserSid,,,2,1,652041,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
179,2018-04-04 13:38:00,,,,UnknownOrUserSid,,,2,1,655701,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
180,2018-04-04 14:39:00,,,,UnknownOrUserSid,,,2,1,659361,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
181,2018-04-04 15:40:00,,,,UnknownOrUserSid,,,2,1,663021,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
182,2018-04-04 16:41:00,,,,UnknownOrUserSid,,,2,1,666681,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
183,2018-04-04 17:42:00,,,,UnknownOrUserSid,,,2,1,670341,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
184,2018-04-04 18:43:00,,,,UnknownOrUserSid,,,2,1,674001,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
185,2018-04-04 19:44:00,,,,UnknownOrUserSid,,,2,1,677661,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
186,2018-04-04 20:45:00,,,,UnknownOrUserSid,,,2,1,681321,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
187,2018-04-05 01:50:00,,,,UnknownOrUserSid,,,2,1,699573,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
188,2018-04-05 02:50:00,,,,UnknownOrUserSid,,,2,1,703221,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
189,2018-04-05 03:51:00,,,,UnknownOrUserSid,,,2,1,706881,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
190,2018-04-05 04:52:00,,,,UnknownOrUserSid,,,2,1,710541,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
191,2018-04-05 05:53:00,,,,UnknownOrUserSid,,,2,1,714201,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
192,2018-04-05 07:02:00,,,,UnknownOrUserSid,,,2,1,718328,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
193,2018-04-05 08:02:00,,,,UnknownOrUserSid,,,2,1,721941,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
194,2018-04-05 09:03:00,,,,UnknownOrUserSid,,,2,1,725601,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
195,2018-04-06 03:31:00,,,,UnknownOrUserSid,,,2,1,792067,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
196,2018-04-06 04:31:00,,,,UnknownOrUserSid,,,2,1,795681,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
197,2018-04-06 06:16:00,,,,UnknownOrUserSid,,,2,1,801947,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
198,2018-04-06 07:16:00,,,,UnknownOrUserSid,,,2,1,805581,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
199,2018-04-06 08:25:00,,,,UnknownOrUserSid,,,2,1,809708,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
200,2018-04-06 12:27:00,,,,UnknownOrUserSid,,,2,1,809708,2018-03-27 23:29:38.8765515,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
201,2018-04-06 12:27:00,,,,UnknownOrUserSid,,,2,1,14485,2018-04-06 08:24:49.3897031,19985273102270464,IF_TYPE_IEEE80211,0,268435457,Net 2.4
